,idx,clean,perturbed,predicted,batch
0,2000,apart,appart,apart,400
1,2001,strengths,strenghts,strengths,400
2,2002,scheme,sceme,scheme,400
3,2003,proposes,pr_opos:es,proposals,400
4,2004,norm,norn,orn,400
0,2005,also,aslo,slow,401
1,2006,improved,impoved,improved,401
2,2007,treat,tr!e|a't,tree,401
3,2008,limiting,ltmniiig,limiting,401
4,2009,supply,]sup?p\ly,supply,401
0,2010,integrating,integrxting,integrating,402
1,2011,cluster,clhster,cluster,402
2,2012,diffraction,diffractiob,diffraction,402
3,2013,symmetry,symmety,symmetry,402
4,2014,introduce,Indroduce,introduce,402
0,2015,applications,aoicinapltps,apples,403
1,2016,oscillations,os'cillati<ons,oscillations,403
2,2017,metrics,etrics,tricks,403
3,2018,people,peple,people,403
4,2019,traveling,taveling,traveling,403
0,2020,lack,lcak,cake,404
1,2021,different,defnifret,define,404
2,2022,according,accoding,according,404
3,2023,resolves,resolvs,resolves,404
4,2024,tests,tets,tests,404
0,2025,paradigm,pgaiardm,garden,405
1,2026,driven,droven,driven,405
2,2027,neural,nehral,real,405
3,2028,leads,eads,leads,405
4,2029,various,variou,variety,405
0,2030,furthermore,f\urth&e/rm}ore,forthmore,406
1,2031,though,tugohh,tough,406
2,2032,methods,mothods,methods,406
3,2033,lower,loewr,lower,406
4,2034,establish,eltasbish,elbow,406
0,2035,allocation,aociltoaln,original,407
1,2036,deep,eep,deep,407
2,2037,great,g;r#eat,great,407
3,2038,aligning,aigning,signing,407
4,2039,group,Grupo,group,407
0,2040,late,leat,lead,408
1,2041,relationship,rnsilaehtoip,silent hope,408
2,2042,geodesic,geodezji,geode,408
3,2043,field,iel,lie,408
4,2044,detailed,de~tai~l:ed,dated,408
0,2045,case,csae,case,409
1,2046,less,les,less,409
2,2047,formulation,f$ormu*lati$on,formulation,409
3,2048,chains,cha*i=ns,chains,409
4,2049,radically,ricallday,regular day,409
0,2050,resulting,r|esul't$i&ng,resulting,410
1,2051,design,de{s]i\g]n,design,410
2,2052,realizing,[re}alizin%g,realizing,410
3,2053,almost,almoust,almost,410
4,2054,elements,etelmens,element,410
0,2055,contributions,cnbontiirtuos,complete,411
1,2056,across,acroos,cross,411
2,2057,financial,finncial,financial,411
3,2058,outlining,{o%utl(in_i<n#g,outline,411
4,2059,within,ithin,within,411
0,2060,interpretation,interpreation,interpretation,412
1,2061,correctly,correctlly,correctly,412
2,2062,careful,ceafurl,caveful,412
3,2063,included,iudenlcd,invented,412
4,2064,rectangles,rectanles,rectangle,412
0,2065,decoders,d=ec+oders,decoders,413
1,2066,required,r$e{qui*r)ed,required,413
2,2067,samples,sampls,samples,413
3,2068,fail,fil,fill,413
4,2069,mainly,mliany,many,413
0,2070,irrevocably,irrevocbly,irrevocably,414
1,2071,implementing,8mplementing,implementing,414
2,2072,susceptibility,susceptubility,susceptibility,414
3,2073,particles,par^t-i-c(les,parties,414
4,2074,role,rle,role,414
0,2075,designed,desined,designed,415
1,2076,comm,cmom,mom,415
2,2077,drone,dnroe,drown,415
3,2078,however,hewevor,however,415
4,2079,unique,unic,unique,415
0,2080,feasibility,deasibility,ability,416
1,2081,series,+s^e*ries,series,416
2,2082,evaluate,ealuate,evaluate,416
3,2083,able,abled,able,416
4,2084,contained,vontained,contained,416
0,2085,trips,tripes,trips,417
1,2086,hamiltonian,hoitnialman,holy man,417
2,2087,rules,ruls,rules,417
3,2088,values,vealus,veal,417
4,2089,density,dens9ty,density,417
0,2090,capability,^cap>ability,ability,418
1,2091,denoising,denoisony,deny,418
2,2092,similar,imilar,similar,418
3,2093,inverse,irsvnee,reserve,418
4,2094,bohr,_boh/r,bore,418
0,2095,dimensions,dioismnens,dimensions,419
1,2096,factor,faoctr,factor,419
2,2097,constant,costant,constant,419
3,2098,practice,prctaice,practice,419
4,2099,section,se(ct`ion,section,419
0,2100,determine,determin,determine,420
1,2101,important,ioprtanmt,import,420
2,2102,wave,wae,wave,420
3,2103,results,rulsets,rules,420
4,2104,multiwavelength,meilgewutatlvnh,mailbox,420
0,2105,dynamics,dyna_mics,dynamics,421
1,2106,full,ful,full,421
2,2107,whereas,weearhs,wheels,421
3,2108,respect,espect,expect,421
4,2109,describes,diceerbss,dice,421
0,2110,derive,deirve,drive,422
1,2111,chain,chaln,chain,422
2,2112,condensate,condensat*e,condensate,422
3,2113,qualitative,qualittiv,qualitative,422
4,2114,colmap,foljap,fold,422
0,2115,also,lso,lost,423
1,2116,molecules,moleules,moles,423
2,2117,show,schow,show,423
3,2118,directly,directl,direct,423
4,2119,considering,crsonindeig,crusade,423
0,2120,technology,tchnoelgoy,technology,424
1,2121,whereas,wheraes,where,424
2,2122,examine,examin,examine,424
3,2123,curve,chrve,cherry,424
4,2124,overall,Overwall,overalls,424
0,2125,speed,spead,speed,425
1,2126,reveal,reval,reveal,425
2,2127,however,heewvor,hero,425
3,2128,smooth,smoothy,smoothie,425
4,2129,help,elp,help,425
0,2130,thereby,there#by,thereby,426
1,2131,isabelle,isabele,Isabelle,426
2,2132,propose,propoe,propose,426
3,2133,approximation,ap;roxkmation,approximation,426
4,2134,recent,r-ecent,recent,426
0,2135,channel,cha%nne.l,channel,427
1,2136,quantization,qizaitutonan,question,427
2,2137,issue,isue,issue,427
3,2138,extent,extfnt,extent,427
4,2139,image,imgae,image,427
0,2140,length,le^ng*th,length,428
1,2141,process,proess,process,428
2,2142,work,wrk,work,428
3,2143,condition,condi`t?ion,condition,428
4,2144,arms,ams,mass,428
0,2145,discussed,discssed,described,429
1,2146,algorithms,atgrmolhis,agramolis,429
2,2147,content,conten,content,429
3,2148,received,resived,received,429
4,2149,shedding,$shedding,shedding,429
0,2150,theorem,=th)eo|r]em,theme,430
1,2151,novel,Novell,novel,430
2,2152,work,_work,work,430
3,2153,research,re+se|a\rch,research,430
4,2154,unrealistic,unrealistc,unrealistic,430
0,2155,derive,derve,derive,431
1,2156,theoretical,tcareotehil,characteristic,431
2,2157,emergence,emergencr,emergency,431
3,2158,canonical,canonidal,canonical,431
4,2159,automatically,auto`ma@tically,automatically,431
0,2160,plane,"{pl,an+e",plane,432
1,2161,syringe,s;yr%i@nge,silence,432
2,2162,event,eent,tree,432
3,2163,already,alreay,already,432
4,2164,contribution,contrbution,contribution,432
0,2165,qualitatively,qaitvlilateuy,qualify,433
1,2166,various,vaorius,various,433
2,2167,dynamics,dinamics,dynamics,433
3,2168,simplifies,smplifies,simplifies,433
4,2169,dataset,dastaet,date,433
0,2170,effectively,^effe%ct=ively,effectively,434
1,2171,insufficient,i'ns!u#ffici^e[n`t,incentive,434
2,2172,stochastic,st:oc{ha.st@ic,statue,434
3,2173,cases,cses,cases,434
4,2174,number,nu{mber,number,434
0,2175,models,modeles,models,435
1,2176,space,sapce,space,435
2,2177,results,$results,results,435
3,2178,optimization,{opt_i.mi!z\a%tio|n,option,435
4,2179,different,differnt,different,435
0,2180,dataset,desatat,state,436
1,2181,without,whithout,without,436
2,2182,numbers,nbuemrs,burns,436
3,2183,collected,colected,collected,436
4,2184,vital,vitap,vitamin,436
0,2185,leaving,levanig,elevate,437
1,2186,made,mae,may,437
2,2187,many,Meny,many,437
3,2188,enhanced,eenhnacd,enhance,437
4,2189,moreover,mvooerer,move,437
0,2190,experiment,exeriment,experiment,438
1,2191,smooth,smoothy,smoothie,438
2,2192,resolve,revolse,revolve,438
3,2193,time,tmie,time,438
4,2194,field,fiels,fields,438
0,2195,proposed,poseoprd,posed,439
1,2196,theory,trhoey,throe,439
2,2197,first,fsirt,first,439
3,2198,quantized,!quant?i<zed,question,439
4,2199,researchers,"rese""a&r|c{hers",research,439
0,2200,theoretically,theroretically,theoretically,440
1,2201,deep,eep,deep,440
2,2202,implicit,iilcmpit,complicit,440
3,2203,show,sohw,show,440
4,2204,languages,laneauggs,languages,440
0,2205,employ,(e^mploy,`employ`,441
1,2206,match,"mat""ch",`match`,441
2,2207,line,lne,`line`,441
3,2208,deployed,\de>p`lo{ye;d,`poetry`,441
4,2209,tasks,taks,`talk`,441
0,2210,relations,rlations,relations,442
1,2211,large,lrge,large,442
2,2212,steps,teps,steps,442
3,2213,first,irst,first,442
4,2214,classical,Clasic,classic,442
0,2215,laurent,aurent,rent,443
1,2216,quantum,quntum,quantum,443
2,2217,useful,usfel,self,443
3,2218,toyota,toyotw,toyot,443
4,2219,globally,glblaoly,globe,443
0,2220,recover,rovceer,rover,444
1,2221,augmented,augment!ed,augmented,444
2,2222,issues,?issues,issues,444
3,2223,combine,combinr,combiner,444
4,2224,meet,mee,me,444
0,2225,spectral,sreaptcl,screen,445
1,2226,smart,smqrf,smirk,445
2,2227,targeted,ta}rg/ete;d,target,445
3,2228,settings,setnitgs,sets,445
4,2229,framework,fwramroek,frame,445
0,2230,fully,flly,fly,446
1,2231,method,metohd,method,446
2,2232,antidamping,apiitmdanng,appointment,446
3,2233,discuss,disuss,discuss,446
4,2234,without,"!wi,t-hout",without,446
0,2235,riemannian,raimnianen,rain,447
1,2236,invariant,inaavnirt,invent,447
2,2237,types,ty\pe\s,type,447
3,2238,theoretically,theoreticaly,theoretically,447
4,2239,accuracy,&accuracy,accuracy,447
0,2240,decomposition,decompocition,decomposition,448
1,2241,fully,fu|l}ly,fully,448
2,2242,geometric,geomatric,geometric,448
3,2243,random,ran]dom,random,448
4,2244,number,numb*e`r,number,448
0,2245,cohomology,cohoology,biology,449
1,2246,peterson,pe<t.er{s{o|n,peterson,449
2,2247,constructed,construted,constructed,449
3,2248,latent,.atent,tent,449
4,2249,previous,Pervious,previous,449
0,2250,numerical,numericl,calculate,450
1,2251,zams,za^ms,zams,450
2,2252,using,unsig,sign,450
3,2253,similar,si}milar,similar,450
4,2254,applied,pplied,applied,450
0,2255,good,}good,good,451
1,2256,however,howeer,hour,451
2,2257,configurations,cfinuoionatrgs,confusion,451
3,2258,interestingly,~int*e~r`es]ting)ly,interestingly,451
4,2259,effective,[effe!ct(iv/e,affective,451
0,2260,koszul,kossul,class,452
1,2261,rigidly,rigidl,ridiculous,452
2,2262,space,spac,space,452
3,2263,across,acros]s,crosses,452
4,2264,world,orld,world,452
0,2265,full,flul,full,453
1,2266,cube,c!ube,cube,453
2,2267,established,esiblaesthd,desirable,453
3,2268,work,<work,word,453
4,2269,language,lang/ua\ge,language,453
0,2270,model,modl,model,454
1,2271,abelian,abelia,ability,454
2,2272,relations,telations,relations,454
3,2273,heat,Haet,hate,454
4,2274,length,lengt,length,454
0,2275,still,stil,still,455
1,2276,enter,eetnr,train,455
2,2277,entropic,enropic,epic,455
3,2278,establishes,eeslsihbats,elusive,455
4,2279,another,Anothere,another,455
0,2280,energy,egenry,energy,456
1,2281,particular,partcular,particular,456
2,2282,across,a&cro:ss,class,456
3,2283,discuss,dsiuscs,discuss,456
4,2284,distinct,Distict,district,456
0,2285,inverse,iensrve,serve,457
1,2286,concrete,oncrete,concrete,457
2,2287,numbers,nubmers,numbers,457
3,2288,extensive,e_xten{s`ive,extensive,457
4,2289,connecticut,ceinotnccut,construction,457
0,2290,method,me>t}hod,method,458
1,2291,model,m]odel,model,458
2,2292,refinement,"r\efine\me,nt",refine,458
3,2293,generalizations,generaliaa5lons,generalizations,458
4,2294,multiple,m?ulti{ple,multiple,458
0,2295,studied,sudied,studied,459
1,2296,problems,"""p{rob\lem:s",problems,459
2,2297,deeper,dee<pe$r,deep,459
3,2298,fundamental,foundamental,foundation,459
4,2299,resources,r#eso\ur!ces,resources,459
0,2300,facing,facig,face,460
1,2301,february,furebary,furbary,460
2,2302,variety,varety,variety,460
3,2303,amount,amnuot,amount,460
4,2304,computed,|c%omputed,computed,460
0,2305,physical,phiscyal,physical,461
1,2306,line,lin,line,461
2,2307,optimize,optmze,optimize,461
3,2308,system,syst,system,461
4,2309,logarithmic,log@arith\mic,logarithmic,461
0,2310,semiparametric,=s-e$mi`p#arametric,semi-parametric,462
1,2311,quantum,qiantum,quantum,462
2,2312,true,ture,true,462
3,2313,formation,formaion,formation,462
4,2314,existing,"e:x#i?s""ti;n/g",excessive,462
0,2315,line,l!in@e,line,463
1,2316,types,tpyes,types,463
2,2317,junctions,juntions,unions,463
3,2318,radial,tadial,dial,463
4,2319,portion,>po@rti.on,portion,463
0,2320,hemispherical,hemisphercal,hemisphere,464
1,2321,respective,rectipesve,recipe,464
2,2322,deal,dael,deal,464
3,2323,engineering,enineering,engineering,464
4,2324,computations,coputations,computations,464
0,2325,equilibria,euliiqbria,elixir,465
1,2326,convex,comvex,comfort,465
2,2327,phys,pyhs,spy,465
3,2328,benchmark,=be!nch@ma[rk,benchmark,465
4,2329,complex,)co=mplex,complex,465
0,2330,eigenvalues,elengivueas,elegant,466
1,2331,proposed,peopsrod,people,466
2,2332,power,powe;r,power,466
3,2333,using,useing,using,466
4,2334,legged,legg4d,legged,466
0,2335,reflections,rflections,reflections,467
1,2336,size,sise,size,467
2,2337,crucial,crusial,crucial,467
3,2338,knowledge,knowedge,knowledge,467
4,2339,moment,monemt,moment,467
0,2340,directly,drectly,directly,468
1,2341,fitting,fittng,fitting,468
2,2342,aroused,aro+used,arise,468
3,2343,quality,quaity,quality,468
4,2344,fusion,vusi0n,vision,468
0,2345,optimal,o}ptimal,optimal,469
1,2346,alterations,altera%tions,alterations,469
2,2347,suggests,sugests,suggests,469
3,2348,materials,mate#r.i?als,materials,469
4,2349,public,pilubc,pubic,469
0,2350,first,firt,first,470
1,2351,entropic,entpiorc,entrance,470
2,2352,programming,"program`m,ing",programming,470
3,2353,computational,cipuntatmaool,computer,470
4,2354,investigated,invetigated,investigated,470
0,2355,viscosity,viacosotu,vacation,471
1,2356,quadratic,!q[u^adra;tic,question,471
2,2357,using,unisg,sing,471
3,2358,necessary,"n&ecess,ary",necessary,471
4,2359,symmetric,symetric,symmetric,471
0,2360,regularity,regulrity,regularity,472
1,2361,operator,operat:or,operator,472
2,2362,combin,\comb:in,combine,472
3,2363,general,gnereal,general,472
4,2364,results,resulties,results,472
0,2365,potential,potentional,potential,473
1,2366,introduce,itconurde,interview,473
2,2367,metric,mefric,freedom,473
3,2368,binary,bimary,primary,473
4,2369,methods,mothods,methods,473
0,2370,exist,"|e$xi""st",extist,474
1,2371,highlights,hiitglhhgs,hitglugs,474
2,2372,usual,usal,salad,474
3,2373,correctness,"corre!c'tn!e;s""s",correctness,474
4,2374,constraints,cnstraints,constraints,474
0,2375,tuning,uning,ring,475
1,2376,natural,n`atu~r}al,natural,475
2,2377,stable,sbalte,salt,475
3,2378,developments,deveopments,developments,475
4,2379,emerged,emeged,emerged,475
0,2380,within,wihtin,within,476
1,2381,analysis,ayilanss,ailments,476
2,2382,techniques,tneueqichs,newest,476
3,2383,decarbonization,decarboization,decarbonization,476
4,2384,descriptions,.de<scri{pt_ions,.descriptions,476
0,2385,preemptive,ppermeivte,permit,477
1,2386,fundamental,fundamntal,fundamental,477
2,2387,examined,eamined,examined,477
3,2388,confirming,c.onfirm<ing,confirming,477
4,2389,ambiguity,"ambigui\t""y",ambiguity,477
0,2390,making,maki,sushi,478
1,2391,basal,b~a)s+al,basis,478
2,2392,particular,partcular,particular,478
3,2393,theory,tehory,theory,478
4,2394,objectives,ob%jectiv)e%s,objective,478
0,2395,namely,"na""mel-y",name,479
1,2396,molecules,m!olec[ul`es,molecules,479
2,2397,experiments,eetpermxins,experiments,479
3,2398,gross,griss,grip,479
4,2399,paraphrases,paraphra?s%es,paragraphs,479
0,2400,vertical,verhical,vertical,480
1,2401,cannot,can^n:o't,can't,480
2,2402,phase,=ph&ase,phase,480
3,2403,uses,ses,is,480
4,2404,different,differnt,different,480
0,2405,generalize,)g!ene=r{alize,genius,481
1,2406,ssms,zsms,miss,481
2,2407,emission,emisson,mission,481
3,2408,chatbot,"""chat(b/o/t",chat,481
4,2409,derivative,der#iva=ti$v/e,drive,481
0,2410,embeddings,emeddings,meddings,482
1,2411,tools,-to<ols,tools,482
2,2412,various,;var!i?ous,various,482
3,2413,structure,str`uc!tu.r!e,strucutre,482
4,2414,vlms,vlm+s,vials,482
0,2415,scientific,cientific,science,483
1,2416,results,retslus,trout,483
2,2417,counterpart,co(u%nte\rp-art,counterpart,483
3,2418,strides,stides,stride,483
4,2419,incorporate,inc]orpo(r&ate,incorporate,483
0,2420,order,oerdr,word,484
1,2421,show,sohw,show,484
2,2422,management,m]ana$geme)nt,management,484
3,2423,chance,chace,chase,484
4,2424,tasks,taks,talk,484
0,2425,luminosity,luinosity,luminosity,485
1,2426,behind,beh_ind,behind,485
2,2427,based,ased,base,485
3,2428,show,shou,show,485
4,2429,llama,^llama,llama,485
0,2430,solve,"s#o,lve",solve,486
1,2431,terms,ters,stars,486
2,2432,training,traning,training,486
3,2433,signifies,signifie,signify,486
4,2434,interacting,nteracting,interacting,486
0,2435,local,ocal,ocean,487
1,2436,converges,conve#rg-es,converges,487
2,2437,approaches,approachs,approaches,487
3,2438,rays,rys,risk,487
4,2439,improvements,ineopmmtrevs,inevitable,487
0,2440,mechanics,mec_h$anics,Mechanics,488
1,2441,generate,genrae,Gene,488
2,2442,additionally,ailatlidondy,Alphabet,488
3,2443,information,infprmatiln,Information,488
4,2444,xlsr,xls*r,Excel,488
0,2445,framex,"fr,am""ex",frame,489
1,2446,different,defnefrit,define,489
2,2447,make,mke,make,489
3,2448,extensive,xtensive,extensive,489
4,2449,page,pgae,page,489
0,2450,yields,yildes,wildes,490
1,2451,average,aavegre,avegre,490
2,2452,capabilities,"ca|pabi`l'i,ties",capabilities,490
3,2453,designed,dsigned,designed,490
4,2454,faces,fcaes,faces,490
0,2455,construction,constuction,construction,491
1,2456,suitable,suitble,suitable,491
2,2457,stripe,sptire,spire,491
3,2458,essentially,essentilly,essentially,491
4,2459,helps,hleps,helps,491
0,2460,open,opn,open,492
1,2461,also,a'lso,also,492
2,2462,help,hel,hell,492
3,2463,enables,enablrs,enablers,492
4,2464,latest,lates@t,latests,492
0,2465,critical,crtical,critical,493
1,2466,galbis,gibals,giggles,493
2,2467,demonstrate,d&e|mo>nst{rate,demonstration,493
3,2468,forgetting,for]get;ti@ng,forgetting,493
4,2469,regime,rgmiee,gemstone,493
0,2470,energy,enrgy,energy,494
1,2471,reduction,réductions,reductions,494
2,2472,system,sytsem,system,494
3,2473,illustrate,il<l`ustrat$e,illustration,494
4,2474,multiple,m|ul(t/ipl{e,multiply,494
0,2475,freeze,freee,free,495
1,2476,conditions,condnioits,conditions,495
2,2477,exchange,encxaghe,excavate,495
3,2478,strictly,srlcitty,silicity,495
4,2479,alternatives,alteratives,alternatives,495
0,2480,propose,propse,propose,496
1,2481,interpret,intepret,interpret,496
2,2482,uncertainties,ucertainties,uncertainties,496
3,2483,however,howver,however,496
4,2484,radiative,'radi(at%ive,radiative,496
0,2485,underlining,"u,nd/er=li_nin}g",underlying,497
1,2486,article,Articel,article,497
2,2487,spins,spjns,spins,497
3,2488,direct,dciert,desert,497
4,2489,model,m>odel,model,497
0,2490,arbitrary,abrirtray,break,498
1,2491,confined,comfined,comfort,498
2,2492,obtain,obtein,obtain,498
3,2493,ubiquitous,uqouiutibs,quiet,498
4,2494,cfts,ctts,cats,498
0,2495,turn,trun,turn,499
1,2496,hall,"h""a{ll",hall,499
2,2497,component,compoent,component,499
3,2498,normal,norma,normal,499
4,2499,likely,kely,key,499
0,2500,effects,efects,effects,500
1,2501,task,tsak,task,500
2,2502,various,varios,variety,500
3,2503,measured,meraesud,mermaid,500
4,2504,complexity,celixtmopy,celebrity,500
0,2505,considered,considerd,considered,501
1,2506,caused,coused,caused,501
2,2507,searches,serches,searches,501
